conversation_ID,emotion_utterance_ID,emotion,cause_utterance_ID,emotion_cause
901,14,anger,13,Is not that mine ?
901,16,anger,15,"you are not gonna be able to live here for a while , you ladies have a place to stay ?"
901,16,anger,16,I am not in the mood to be hit on right now !
909,1,sadness,1,I do not want to hurt you .
909,2,sadness,1,I do not want to hurt you .
909,2,sadness,2,I wish there was something I can do to make you feel better .
909,3,surprise,2,I wish there was something I can do to make you feel better .
909,5,sadness,5,it just hurts so bad .
909,6,sadness,5,it just hurts so bad .
909,8,surprise,7,maybe there is one thing you can do .
909,10,fear,10,he would kill me if he thought I was doing this
909,11,surprise,11,you ... you would really feel better about me rejecting you if your actor friend can audition for my movie ?
920,1,anger,1,There is just so much pressure .
927,1,anger,1,"you got the kind with the little girl , you said we were gonna to get the kind with the baby ."
927,3,anger,2,you said the baby creeps you out .
927,3,anger,3,"No , the little girl creeps me out ."
927,5,anger,2,you said the baby creeps you out .
927,5,anger,4,You said the baby .
927,5,anger,5,Why would the baby creep me out ?
927,6,anger,3,the little girl creeps me out .
927,6,anger,6,Why would the little girl creep you out ?
927,8,surprise,8,This is going in your book ?
927,9,joy,9,keep going . This stuff is great !
927,10,surprise,8,This is going in your book ?
931,2,anger,1,we said we would meet at the coffeehouse at six .
931,2,anger,2,We said seven !
931,3,anger,1,we said we would meet at the coffeehouse at six .
931,3,anger,2,We said seven !
931,3,anger,3,We said six !
931,4,anger,1,we said we would meet at the coffeehouse at six .
931,4,anger,2,We said seven !
931,4,anger,3,We said six !
931,5,anger,1,we said we would meet at the coffeehouse at six .
931,5,anger,2,We said seven !
931,5,anger,4,"The only way that I said six would be if the sentence , "" Let meet at seven , not at six . """
931,5,anger,5,My boyfriend such a wise ass .
931,6,joy,6,Hi !
931,8,joy,8,I know what time you said .
931,9,surprise,8,I know what time you said .
932,1,sadness,1,I am going to lose this job !
932,2,sadness,1,I am going to lose this job !
932,5,anger,5,I hate you ! You ruined my life !
932,10,anger,5,I hate you ! You ruined my life !
932,10,anger,9,I ... I ... I will g ... get you your job back if you help me out .
932,12,joy,9,I ... I ... I will g ... get you your job back if you help me out .
936,2,joy,1,It is so secluded up here .
936,2,joy,2,I like it up here .
936,3,joy,3,I feel like we are the only two people in the world .
936,5,fear,5,Big bear ! Big bear outside !
936,9,anger,9,What are you doing here ? !
936,10,surprise,10,What are you doing here ? !
936,11,anger,10,What are you doing here ? !
939,4,anger,3,He is not here right now .
939,9,surprise,8,there are two people who could put your picture up there .
943,1,anger,3,He went out with my wife !
943,2,surprise,1,"You , get out of my shop !"
943,3,anger,3,He went out with my wife !
943,4,surprise,3,He went out with my wife !
943,5,surprise,3,He went out with my wife !
943,5,surprise,5,I did not go out with your wife ! Okay ? I went out with her !
943,6,anger,3,He went out with my wife !
943,6,anger,5,I went out with her !
943,6,anger,6,That is my wife ! ! !
947,3,sadness,3,he ... he is a private guy .
947,4,sadness,3,he ... he is a private guy .
947,6,surprise,5,You just have to think of him as a ... as a jar of pickles that will not open .
947,6,surprise,6,So what are you saying . I should run him under hot water and bang his head against a table ?
947,8,joy,8,Hi honey .
947,9,joy,8,Hi honey .
947,9,joy,9,Hi !
959,1,surprise,1,you are back !
959,3,surprise,2,let me see it ! Let me see your hand !
959,3,surprise,3,Why do you want to see my hand ?
959,5,disgust,5,it is all dirty .
969,4,sadness,4,tonight Biology failed me .
969,5,joy,5,I can play this when the guests are coming in .
971,1,anger,1,Why are not you dressed yet ? !
971,2,joy,2,I just wrote the best dance song for your wedding . Check this out .
971,4,surprise,3,if you get ready now I will let you play it at the wedding .
971,5,joy,3,if you get ready now I will let you play it at the wedding .
971,5,joy,5,that is so exciting !
971,6,joy,3,if you get ready now I will let you play it at the wedding .
971,6,joy,5,that is so exciting !
971,7,anger,7,you touch my guitar
988,1,joy,1,Hi !
988,2,joy,1,Hi !
988,2,joy,2,Hey .
988,3,joy,1,Hi !
988,3,joy,3,Hey
988,4,joy,4,my new assistant is working out
988,6,joy,6,my ... my new assistant was very happy that I hired my new assistant .
988,8,surprise,10,It is the producers over at Mac and C . H . E . E . S . E .
988,12,joy,12,funny you should call .
988,14,surprise,20,They canceled Mac and C . H . E . E . S . E !
988,15,surprise,15,Like they are taking it off the air ?
988,15,surprise,20,They canceled Mac and C . H . E . E . S . E !
988,17,sadness,15,Like they are taking it off the air ?
988,17,sadness,20,They canceled Mac and C . H . E . E . S . E !
988,18,surprise,18,We are not even shootin them anymore ? ! !
988,19,sadness,18,We are not even shootin them anymore ? ! !
988,20,anger,20,They canceled Mac and C . H . E . E . S . E !
988,21,sadness,20,They canceled Mac and C . H . E . E . S . E !
988,22,sadness,20,They canceled Mac and C . H . E . E . S . E !
988,23,surprise,20,They canceled Mac and C . H . E . E . S . E !
988,23,surprise,23,Why would they do that ? !
993,1,disgust,1,Someone on the subway licked my neck ! Licked my neck ! !
993,2,surprise,1,Someone on the subway licked my neck ! Licked my neck ! !
993,4,joy,4,they are gonna run our engagement announcement in the local paper
993,6,surprise,5,I am afraid that does not exist .
993,8,surprise,8,That is the creep that you are with at the Statue of Liberty .
993,9,sadness,9,I just can not take a good picture .
993,10,joy,10,here is a great one .
993,12,joy,12,look at me : all tan .
993,14,joy,13,why do not you guys go get portraits done by a professional photographer .
993,14,joy,14,That is a good idea ! I bet they have one of those wind machines !
1010,4,sadness,6,Are you gonna break up with me if I get fat again ?
1010,6,fear,6,Are you gonna break up with me if I get fat again ?
1010,7,surprise,6,Are you gonna break up with me if I get fat again ?
1010,8,anger,8,you broke up with Julie Grath ! How much weight could she have gained ?
1010,9,disgust,8,How much weight could she have gained ?
1010,9,disgust,9,A hundred and forty ... five pounds .
1011,1,joy,1,there is also a book here by a woman named Wendy Bagina .
1011,2,surprise,2,What is that ?
1012,2,joy,1,Hey ! What up ?
1012,2,joy,2,Hey !
1012,3,joy,3,"Hey ... hey , who your friend ?"
1012,4,joy,4,Hey Joey !
1012,5,surprise,5,Erin ! Still here !
1012,6,joy,6,we ended up spending the day together and had such a great time !
1012,7,joy,6,we ended up spending the day together and had such a great time !
1012,7,joy,7,Erin is great ! Then ... then there is you guys .
1012,8,joy,8,Today was great
1023,2,surprise,2,what are you doing here ?
1046,1,surprise,1,Did you get all this stuff for Joey to try and drive me out of the apartment ?
1046,2,disgust,1,Did you get all this stuff for Joey to try and drive me out of the apartment ?
1046,3,anger,2,"if you wanted to do that , you might as well just gotten him a fish , you know how fish freaked me out !"
1046,5,sadness,5,you are having so much fun over here
1046,6,joy,6,it is so much more fun with you .
1046,7,joy,6,it is so much more fun with you .
1046,7,joy,7,We did have fun
1046,8,joy,7,We did have fun
1046,8,joy,8,We did !
1046,10,joy,9,"they say , if we want , we can see it tonight ."
1046,11,joy,10,I would love to !
1046,12,joy,9,"they say , if we want , we can see it tonight ."
1055,2,joy,2,Hey !
1055,3,joy,3,Hey !
1055,10,surprise,9,I have got those plans with Phoebe
1055,10,surprise,10,Monica said she had a date at 9 : 00 .
1055,11,surprise,10,Monica said she had a date at 9 : 00 .
1055,13,surprise,13,After she gave me that big speech ? !
1055,13,surprise,14,She goes and makes a date with a guy on the same night she has plans with me ?
1055,14,anger,14,She goes and makes a date with a guy on the same night she has plans with me ?
1055,15,anger,15,I think she is trying to pull a fast one on Big Daddy !
1059,1,anger,1,Every time on the lips ! Why ? ! Why on lips ? !
1059,2,joy,2,"Here is Frannie . Hmm , will not she be happy to see me ?"
1059,3,anger,3,I did not bring you here so you can ambush her .
1059,5,anger,4,Frannie was the one who found your Playboys and showed them to mom .
1059,5,anger,5,That bitch !
1059,7,anger,9,"You invite my brother , you invite my whole family , and not me ? !"
1059,9,anger,9,"You invite my brother , you invite my whole family , and not me ? !"
1059,10,surprise,9,"You invite my brother , you invite my whole family , and not me ? !"
1059,11,anger,9,"You invite my brother , you invite my whole family , and not me ? !"
1059,11,anger,11,Why would not you want me at your wedding ?
1059,12,anger,9,"You invite my brother , you invite my whole family , and not me ? !"
1059,12,anger,11,Why would not you want me at your wedding ?
1060,3,joy,3,That is really beautiful .
1060,5,joy,5,I thought it was something else .
1060,6,sadness,6,I ... have to leave .
1060,7,sadness,6,I ... have to leave .
1060,8,sadness,6,I ... have to leave .
1060,9,sadness,6,I ... have to leave .
1060,10,sadness,6,I ... have to leave .
1064,1,joy,1,You wanna go in the bedroom ? It is a little more comfortable .
1064,2,joy,1,You wanna go in the bedroom ? It is a little more comfortable .
1064,3,surprise,1,You wanna go in the bedroom ? It is a little more comfortable .
1064,3,surprise,2,Sure .
1064,4,surprise,3,did you send those contracts to Milan ?
1064,4,surprise,4,If this is your idea of sexy talk ?
1064,7,joy,7,this is just one of your jokes that you do that I do not get .
1064,9,disgust,9,you put the phone in your pants
1064,10,anger,11,I am serious !
1064,10,anger,12,This is not funny !
1064,11,anger,11,I am serious !
1064,11,anger,12,This is not funny !
1064,12,anger,11,I am serious !
1064,12,anger,12,This is not funny !
1064,14,surprise,13,Those contracts absolutely had to go out today !
1064,14,surprise,14,you did not give me any contracts !
1064,15,anger,14,you did not give me any contracts !
1064,15,anger,15,"Yes I did ! And I put a little Post ... It on it that said , "" Must go out today , "" and underlined today three times"
1064,17,anger,16,you never gave them to me .
1064,17,anger,17,if we went down to the office you would see those contracts sitting on your desk .
1064,18,anger,16,you never gave them to me .
1064,18,anger,17,if we went down to the office you would see those contracts sitting on your desk .
1064,18,anger,18,they are not on my desk !
1064,19,disgust,18,I would see you looking embarrassed because they are not on my desk !
1064,19,disgust,19,maybe you would see me looking embarrassed because you are talking on the phone with your crotch !
1064,23,joy,23,When did you unhook this ? Nice work !
1065,2,anger,1,"Feel free to look , but I am telling you those contracts are not on this desk ."
1065,2,anger,2,Look at this mess
1065,5,anger,5,So when do you imagine you gave them to me ?
1086,2,anger,1,"I am going to keep dating him Mother , and there is nothing you can do about it !"
1086,3,anger,3,What are you going to do ? Kill him ? Like you did with Charles ? !
1086,5,surprise,5,That was a great scene ! And ... and ... and that slap looks so real ! How do you do that ?
1086,8,joy,8,how wonderful I think you are .
1086,11,surprise,10,I ... I am the guy in the coma !
1086,11,surprise,11,that was a real person ? !
1086,13,surprise,12,I am getting your brain when you leave the show
1086,13,surprise,13,I ... I ... I am leaving the show ?
